id,country,code,zone,rate
748,BOLIVIA ,59139322,6,90
749,BOLIVIA ,59139323,6,90
750,BOLIVIA ,59139324,6,90
751,BOLIVIA ,59139325,6,90
752,BOLIVIA ,59139326,6,90
753,BOLIVIA ,59139336,6,90
754,BOLIVIA ,59139337,6,90
755,BOLIVIA ,59139338,6,90
756,BOLIVIA ,59139339,6,90
757,BOLIVIA ,59139370,6,90
758,BOLIVIA ,59139371,6,90
759,BOLIVIA ,59139372,6,90
760,BOLIVIA ,59139373,6,90
761,BOLIVIA ,59139374,6,90
762,BOLIVIA ,59139375,6,90
763,BOLIVIA ,59139376,6,90
764,BOLIVIA ,59139422,6,90
765,BOLIVIA ,59139423,6,90
766,BOLIVIA ,59139424,6,90
767,BOLIVIA ,59139425,6,90
768,BOLIVIA ,59139426,6,90
769,BOLIVIA ,59139427,6,90
770,BOLIVIA ,59139428,6,90
771,BOLIVIA ,59139429,6,90
772,BOLIVIA ,59139480,6,90
773,BOLIVIA ,59139481,6,90
774,BOLIVIA ,59139482,6,90
775,BOLIVIA ,59139622,6,90
776,BOLIVIA ,59139623,6,90
777,BOLIVIA ,59139624,6,90
778,BOLIVIA ,59139625,6,90
779,BOLIVIA ,59139626,6,90
780,BOLIVIA ,59139635,6,90
781,BOLIVIA ,59139643,6,90
782,BOLIVIA ,59139644,6,90
783,BOLIVIA ,59139645,6,90
784,BOLIVIA ,59139646,6,90
785,BOLIVIA ,59139647,6,90
786,BOLIVIA ,59139648,6,90
787,BOLIVIA ,59139649,6,90
788,BOLIVIA ,59139650,6,90
789,BOLIVIA ,59139651,6,90
790,BOLIVIA ,59139652,6,90
791,BOLIVIA ,59139653,6,90
792,BOLIVIA ,59139654,6,90
793,BOLIVIA ,59139655,6,90
794,BOLIVIA ,59139656,6,90
795,BOLIVIA ,59139657,6,90
796,BOLIVIA ,59139658,6,90
797,BOLIVIA ,59139667,6,90
798,BOLIVIA ,59139675,6,90
799,BOLIVIA ,59139676,6,90
800,BOLIVIA ,59139677,6,90
801,BOLIVIA ,59139678,6,90
802,BOLIVIA ,59139679,6,90
803,BOLIVIA ,591338220,6,90
804,BOLIVIA ,591338221,6,90
805,BOLIVIA ,591338222,6,90
806,BOLIVIA ,591338223,6,90
807,BOLIVIA ,591338224,6,90
808,BOLIVIA ,591338225,6,90
809,BOLIVIA ,591338226,6,90
810,BOLIVIA ,591338227,6,90
811,BOLIVIA ,591338230,6,90
812,BOLIVIA ,591338231,6,90
813,BOLIVIA ,591338232,6,90
814,BOLIVIA ,591338233,6,90
815,BOLIVIA ,591338234,6,90
816,BOLIVIA ,591338235,6,90
817,BOLIVIA ,591338236,6,90
818,BOLIVIA ,591338237,6,90
819,BOLIVIA ,591338400,6,90
820,BOLIVIA ,591338401,6,90
821,BOLIVIA ,591338402,6,90
822,BOLIVIA ,591338403,6,90
823,BOLIVIA ,591338404,6,90
824,BOLIVIA ,591338405,6,90
825,BOLIVIA ,591338406,6,90
826,BOLIVIA ,591338407,6,90
827,BOLIVIA ,591338410,6,90
828,BOLIVIA ,591338411,6,90
829,BOLIVIA ,591338412,6,90
830,BOLIVIA ,591338413,6,90
831,BOLIVIA ,591338414,6,90
832,BOLIVIA ,591338415,6,90
833,BOLIVIA ,591338416,6,90
834,BOLIVIA ,591338417,6,90
835,BOLIVIA ,591338520,6,90
836,BOLIVIA ,591338521,6,90
837,BOLIVIA ,591338522,6,90
838,BOLIVIA ,591338523,6,90
839,BOLIVIA ,591338524,6,90
840,BOLIVIA ,591338525,6,90
841,BOLIVIA ,591338526,6,90
842,BOLIVIA ,591338527,6,90
843,BOLIVIA ,591338530,6,90
844,BOLIVIA ,591338531,6,90
845,BOLIVIA ,591338532,6,90
846,BOLIVIA ,591338533,6,90
847,BOLIVIA ,591338534,6,90
848,BOLIVIA ,591338535,6,90
849,BOLIVIA ,591338536,6,90
850,BOLIVIA ,591338537,6,90
851,BOLIVIA ,591338830,6,90
852,BOLIVIA ,591338831,6,90
853,BOLIVIA ,591338832,6,90
854,BOLIVIA ,591338833,6,90
855,BOLIVIA ,591338834,6,90
856,BOLIVIA ,591338835,6,90
857,BOLIVIA ,591338836,6,90
858,BOLIVIA ,591338837,6,90
859,BOLIVIA ,591338840,6,90
860,BOLIVIA ,591338841,6,90
861,BOLIVIA ,591338842,6,90
862,BOLIVIA ,591338843,6,90
863,BOLIVIA ,591338844,6,90
864,BOLIVIA ,591338845,6,90
865,BOLIVIA ,591338846,6,90
866,BOLIVIA ,591338847,6,90
867,BOSNIA AND HERZEGOVINA ,38761,9,200
868,BOSNIA AND HERZEGOVINA ,38762,9,200
869,BOSNIA AND HERZEGOVINA ,38763,9,200
870,BOSNIA AND HERZEGOVINA ,38765,9,200
871,BOSNIA AND HERZEGOVINA ,38766,9,200
872,BOSNIA AND HERZEGOVINA ,38734,9,200
873,BOSNIA AND HERZEGOVINA ,38739,9,200
874,BOSNIA AND HERZEGOVINA ,387307,9,200
875,BOSNIA AND HERZEGOVINA ,387317,9,200
876,BOSNIA AND HERZEGOVINA ,387363,9,200
877,BOSNIA AND HERZEGOVINA ,387364,9,200
878,BOSNIA AND HERZEGOVINA ,387366,9,200
879,BOSNIA AND HERZEGOVINA ,387368,9,200
880,BOSNIA AND HERZEGOVINA ,387497,9,200
881,BOSNIA AND HERZEGOVINA ,3873049,9,200
882,BOSNIA AND HERZEGOVINA ,3873064,9,200
883,BOSNIA AND HERZEGOVINA ,3873065,9,200
884,BOSNIA AND HERZEGOVINA ,3873080,9,200
885,BOSNIA AND HERZEGOVINA ,3873087,9,200
886,BOSNIA AND HERZEGOVINA ,3873288,9,200
887,BOSNIA AND HERZEGOVINA ,3873289,9,200
888,BOSNIA AND HERZEGOVINA ,3873677,9,200
889,BOSNIA AND HERZEGOVINA ,3873678,9,200
890,BOSNIA AND HERZEGOVINA ,38733901,9,200
891,BOSNIA AND HERZEGOVINA ,38735901,9,200
892,BOSNIA AND HERZEGOVINA ,38751901,9,200
893,BOSNIA AND HERZEGOVINA ,387,9,200
894,BOSNIA AND HERZEGOVINA ,38733,9,200
895,BOSNIA AND HERZEGOVINA ,387492,9,200
896,BOSNIA AND HERZEGOVINA ,387493,9,200
897,BOSNIA AND HERZEGOVINA ,387494,9,200
898,BOSNIA AND HERZEGOVINA ,387502,9,200
899,BOSNIA AND HERZEGOVINA ,387503,9,200
900,BOSNIA AND HERZEGOVINA ,387504,9,200
901,BOSNIA AND HERZEGOVINA ,387512,9,200
902,BOSNIA AND HERZEGOVINA ,387513,9,200
903,BOSNIA AND HERZEGOVINA ,387514,9,200
904,BOSNIA AND HERZEGOVINA ,387515,9,200
905,BOSNIA AND HERZEGOVINA ,387516,9,200
906,BOSNIA AND HERZEGOVINA ,387517,9,200
907,BOSNIA AND HERZEGOVINA ,387518,9,200
908,BOSNIA AND HERZEGOVINA ,387522,9,200
909,BOSNIA AND HERZEGOVINA ,387523,9,200
910,BOSNIA AND HERZEGOVINA ,387524,9,200
911,BOSNIA AND HERZEGOVINA ,387526,9,200
912,BOSNIA AND HERZEGOVINA ,387527,9,200
913,BOSNIA AND HERZEGOVINA ,387532,9,200
914,BOSNIA AND HERZEGOVINA ,387533,9,200
915,BOSNIA AND HERZEGOVINA ,387534,9,200
916,BOSNIA AND HERZEGOVINA ,387536,9,200
917,BOSNIA AND HERZEGOVINA ,387537,9,200
918,BOSNIA AND HERZEGOVINA ,387538,9,200
919,BOSNIA AND HERZEGOVINA ,387544,9,200
920,BOSNIA AND HERZEGOVINA ,387546,9,200
921,BOSNIA AND HERZEGOVINA ,387548,9,200
922,BOSNIA AND HERZEGOVINA ,387552,9,200
923,BOSNIA AND HERZEGOVINA ,387553,9,200
924,BOSNIA AND HERZEGOVINA ,387554,9,200
925,BOSNIA AND HERZEGOVINA ,387555,9,200
926,BOSNIA AND HERZEGOVINA ,387556,9,200
927,BOSNIA AND HERZEGOVINA ,387557,9,200
928,BOSNIA AND HERZEGOVINA ,387562,9,200
929,BOSNIA AND HERZEGOVINA ,387563,9,200
930,BOSNIA AND HERZEGOVINA ,387564,9,200
931,BOSNIA AND HERZEGOVINA ,387565,9,200
932,BOSNIA AND HERZEGOVINA ,387566,9,200
933,BOSNIA AND HERZEGOVINA ,387567,9,200
934,BOSNIA AND HERZEGOVINA ,387568,9,200
935,BOSNIA AND HERZEGOVINA ,387572,9,200
936,BOSNIA AND HERZEGOVINA ,387573,9,200
937,BOSNIA AND HERZEGOVINA ,387574,9,200
938,BOSNIA AND HERZEGOVINA ,387575,9,200
939,BOSNIA AND HERZEGOVINA ,387576,9,200
940,BOSNIA AND HERZEGOVINA ,387577,9,200
941,BOSNIA AND HERZEGOVINA ,387582,9,200
942,BOSNIA AND HERZEGOVINA ,387583,9,200
943,BOSNIA AND HERZEGOVINA ,387584,9,200
944,BOSNIA AND HERZEGOVINA ,387585,9,200
945,BOSNIA AND HERZEGOVINA ,387586,9,200
946,BOSNIA AND HERZEGOVINA ,387587,9,200
947,BOSNIA AND HERZEGOVINA ,387592,9,200
948,BOSNIA AND HERZEGOVINA ,387593,9,200
949,BOSNIA AND HERZEGOVINA ,387594,9,200
950,BOSNIA AND HERZEGOVINA ,387596,9,200
951,BOSNIA AND HERZEGOVINA ,387598,9,200
952,BOSNIA AND HERZEGOVINA ,38730481,9,200
953,BOSNIA AND HERZEGOVINA ,38731481,9,200
954,BOSNIA AND HERZEGOVINA ,38732481,9,200
955,BOSNIA AND HERZEGOVINA ,38733481,9,200
956,BOSNIA AND HERZEGOVINA ,38734481,9,200
957,BOSNIA AND HERZEGOVINA ,38735481,9,200
958,BOSNIA AND HERZEGOVINA ,38736481,9,200
959,BOSNIA AND HERZEGOVINA ,38737481,9,200
960,BOSNIA AND HERZEGOVINA ,38738481,9,200
961,BOSNIA AND HERZEGOVINA ,38739481,9,200
962,BOTSWANA ,26773,7,130
963,BOTSWANA ,26771,7,130
964,BOTSWANA ,267740,7,130
965,BOTSWANA ,267741,7,130
966,BOTSWANA ,267742,7,130
967,BOTSWANA ,267745,7,130
968,BOTSWANA ,267746,7,130
969,BOTSWANA ,267747,7,130
970,BOTSWANA ,267754,7,130
971,BOTSWANA ,267755,7,130
972,BOTSWANA ,267756,7,130
973,BOTSWANA ,267759,7,130
974,BOTSWANA ,267760,7,130
975,BOTSWANA ,267761,7,130
976,BOTSWANA ,267762,7,130
977,BOTSWANA ,267766,7,130
978,BOTSWANA ,267767,7,130
979,BOTSWANA ,267770,7,130
980,BOTSWANA ,267771,7,130
981,BOTSWANA ,26772,7,130
982,BOTSWANA ,267743,7,130
983,BOTSWANA ,267744,7,130
984,BOTSWANA ,267750,7,130
985,BOTSWANA ,267751,7,130
986,BOTSWANA ,267752,7,130
987,BOTSWANA ,267753,7,130
988,BOTSWANA ,267763,7,130
989,BOTSWANA ,267764,7,130
990,BOTSWANA ,267765,7,130
991,BOTSWANA ,267,7,130
992,BRAZIL ,55912,3,45
993,BRAZIL ,55913,3,45
994,BRAZIL ,55914,3,45
995,BRAZIL ,55915,3,45
996,BRAZIL ,5531,3,45
997,BRAZIL ,5561,3,45
998,BRAZIL ,5519,3,45
999,BRAZIL ,5541,3,45
1000,BRAZIL ,5548,3,45
1001,BRAZIL ,5585,3,45
1002,BRAZIL ,5562,3,45
1003,BRAZIL ,5533,3,45
1004,BRAZIL ,55472,3,45
1005,BRAZIL ,55473,3,45
1006,BRAZIL ,55474,3,45
1007,BRAZIL ,55475,3,45
1008,BRAZIL ,55432,3,45
1009,BRAZIL ,55433,3,45
1010,BRAZIL ,55434,3,45
1011,BRAZIL ,55435,3,45
1012,BRAZIL ,55442,3,45
1013,BRAZIL ,55443,3,45
1014,BRAZIL ,55444,3,45
1015,BRAZIL ,55445,3,45
1016,BRAZIL ,551176,3,45
1017,BRAZIL ,551188,3,45
1018,BRAZIL ,551191,3,45
1019,BRAZIL ,551192,3,45
1020,BRAZIL ,551193,3,45
1021,BRAZIL ,551194,3,45
1022,BRAZIL ,551291,3,45
1023,BRAZIL ,551391,3,45
1024,BRAZIL ,551392,3,45
1025,BRAZIL ,551491,3,45
1026,BRAZIL ,551591,3,45
1027,BRAZIL ,551592,3,45
1028,BRAZIL ,551691,3,45
1029,BRAZIL ,551692,3,45
1030,BRAZIL ,551791,3,45
1031,BRAZIL ,551792,3,45
1032,BRAZIL ,551891,3,45
1033,BRAZIL ,551892,3,45
1034,BRAZIL ,551991,3,45
1035,BRAZIL ,551992,3,45
1036,BRAZIL ,552191,3,45
1037,BRAZIL ,552192,3,45
1038,BRAZIL ,552193,3,45
1039,BRAZIL ,552194,3,45
1040,BRAZIL ,552292,3,45
1041,BRAZIL ,552492,3,45
1042,BRAZIL ,552493,3,45
1043,BRAZIL ,552792,3,45
1044,BRAZIL ,552793,3,45
1045,BRAZIL ,552892,3,45
1046,BRAZIL ,553184,3,45
1047,BRAZIL ,553284,3,45
1048,BRAZIL ,553384,3,45
1049,BRAZIL ,553484,3,45
1050,BRAZIL ,553584,3,45
1051,BRAZIL ,553784,3,45
1052,BRAZIL ,553884,3,45
1053,BRAZIL ,554188,3,45
1054,BRAZIL ,554288,3,45
1055,BRAZIL ,554388,3,45
1056,BRAZIL ,554488,3,45
1057,BRAZIL ,554588,3,45
1058,BRAZIL ,554688,3,45
1059,BRAZIL ,554788,3,45
1060,BRAZIL ,554888,3,45
1061,BRAZIL ,554988,3,45
1062,BRAZIL ,555191,3,45
1063,BRAZIL ,555192,3,45
1064,BRAZIL ,555193,3,45
1065,BRAZIL ,555391,3,45
1066,BRAZIL ,555392,3,45
1067,BRAZIL ,555491,3,45
1068,BRAZIL ,555591,3,45
1069,BRAZIL ,556191,3,45
1070,BRAZIL ,556192,3,45
1071,BRAZIL ,556193,3,45
1072,BRAZIL ,556194,3,45
1073,BRAZIL ,556195,3,45
1074,BRAZIL ,556291,3,45
1075,BRAZIL ,556292,3,45
1076,BRAZIL ,556293,3,45
1077,BRAZIL ,556294,3,45
1078,BRAZIL ,556391,3,45
1079,BRAZIL ,556392,3,45
1080,BRAZIL ,556393,3,45
1081,BRAZIL ,556491,3,45
1082,BRAZIL ,556492,3,45
1083,BRAZIL ,556493,3,45
1084,BRAZIL ,556494,3,45
1085,BRAZIL ,556591,3,45
1086,BRAZIL ,556592,3,45
1087,BRAZIL ,556593,3,45
1088,BRAZIL ,556594,3,45
1089,BRAZIL ,556691,3,45
1090,BRAZIL ,556692,3,45
1091,BRAZIL ,556693,3,45
1092,BRAZIL ,556694,3,45
1093,BRAZIL ,556791,3,45
1094,BRAZIL ,556792,3,45
1095,BRAZIL ,556793,3,45
1096,BRAZIL ,556794,3,45
1097,BRAZIL ,556891,3,45
1098,BRAZIL ,556892,3,45
1099,BRAZIL ,556893,3,45
1100,BRAZIL ,556894,3,45
1101,BRAZIL ,556991,3,45
1102,BRAZIL ,556992,3,45
1103,BRAZIL ,556993,3,45
1104,BRAZIL ,556994,3,45
1105,BRAZIL ,557181,3,45
1106,BRAZIL ,557381,3,45
1107,BRAZIL ,557481,3,45
1108,BRAZIL ,557581,3,45
1109,BRAZIL ,557781,3,45
1110,BRAZIL ,557981,3,45
1111,BRAZIL ,558191,3,45
1112,BRAZIL ,558192,3,45
1113,BRAZIL ,558194,3,45
1114,BRAZIL ,558291,3,45
1115,BRAZIL ,558293,3,45
1116,BRAZIL ,558294,3,45
1117,BRAZIL ,558391,3,45
1118,BRAZIL ,558393,3,45
1119,BRAZIL ,558394,3,45
1120,BRAZIL ,558491,3,45
1121,BRAZIL ,558494,3,45
1122,BRAZIL ,558591,3,45
1123,BRAZIL ,558594,3,45
1124,BRAZIL ,558691,3,45
1125,BRAZIL ,558694,3,45
1126,BRAZIL ,558791,3,45
1127,BRAZIL ,558792,3,45
1128,BRAZIL ,558794,3,45
1129,BRAZIL ,558891,3,45
1130,BRAZIL ,558892,3,45
1131,BRAZIL ,558894,3,45
1132,BRAZIL ,558991,3,45
1133,BRAZIL ,558994,3,45
1134,BRAZIL ,5511631,3,45
1135,BRAZIL ,5511632,3,45
1136,BRAZIL ,5511633,3,45
1137,BRAZIL ,55116,3,45
1138,BRAZIL ,55117,3,45
1139,BRAZIL ,55118,3,45
1140,BRAZIL ,55119,3,45
1141,BRAZIL ,55126,3,45
1142,BRAZIL ,55127,3,45
1143,BRAZIL ,55128,3,45
1144,BRAZIL ,55129,3,45
1145,BRAZIL ,55136,3,45
1146,BRAZIL ,55137,3,45
1147,BRAZIL ,55138,3,45
1148,BRAZIL ,55139,3,45
1149,BRAZIL ,55146,3,45
1150,BRAZIL ,55147,3,45
1151,BRAZIL ,55148,3,45
1152,BRAZIL ,55149,3,45
1153,BRAZIL ,55156,3,45
1154,BRAZIL ,55157,3,45
1155,BRAZIL ,55158,3,45
1156,BRAZIL ,55159,3,45
1157,BRAZIL ,55166,3,45
1158,BRAZIL ,55167,3,45
1159,BRAZIL ,55168,3,45
1160,BRAZIL ,55169,3,45
1161,BRAZIL ,55176,3,45
1162,BRAZIL ,55177,3,45
1163,BRAZIL ,55178,3,45
1164,BRAZIL ,55179,3,45
1165,BRAZIL ,55186,3,45
1166,BRAZIL ,55187,3,45
1167,BRAZIL ,55188,3,45
1168,BRAZIL ,55189,3,45
1169,BRAZIL ,55196,3,45
1170,BRAZIL ,55197,3,45
1171,BRAZIL ,55198,3,45
1172,BRAZIL ,55199,3,45
1173,BRAZIL ,55216,3,45
1174,BRAZIL ,55217,3,45
1175,BRAZIL ,55218,3,45
1176,BRAZIL ,55219,3,45
1177,BRAZIL ,55226,3,45
1178,BRAZIL ,55227,3,45
1179,BRAZIL ,55228,3,45
1180,BRAZIL ,55229,3,45
1181,BRAZIL ,55246,3,45
1182,BRAZIL ,55247,3,45
1183,BRAZIL ,55248,3,45
1184,BRAZIL ,55249,3,45
1185,BRAZIL ,55276,3,45
1186,BRAZIL ,55277,3,45
1187,BRAZIL ,55278,3,45
1188,BRAZIL ,55279,3,45
1189,BRAZIL ,55286,3,45
1190,BRAZIL ,55287,3,45
1191,BRAZIL ,55288,3,45
1192,BRAZIL ,55289,3,45
1193,BRAZIL ,55316,3,45
1194,BRAZIL ,55317,3,45
1195,BRAZIL ,55318,3,45
1196,BRAZIL ,55319,3,45
1197,BRAZIL ,55326,3,45
1198,BRAZIL ,55327,3,45
1199,BRAZIL ,55328,3,45
1200,BRAZIL ,55329,3,45
1201,BRAZIL ,55336,3,45
1202,BRAZIL ,55337,3,45
1203,BRAZIL ,55338,3,45
1204,BRAZIL ,55339,3,45
1205,BRAZIL ,55346,3,45
1206,BRAZIL ,55347,3,45
1207,BRAZIL ,55348,3,45
1208,BRAZIL ,55349,3,45
1209,BRAZIL ,55356,3,45
1210,BRAZIL ,55357,3,45
1211,BRAZIL ,55358,3,45
1212,BRAZIL ,55359,3,45
1213,BRAZIL ,55366,3,45
1214,BRAZIL ,55367,3,45
1215,BRAZIL ,55368,3,45
1216,BRAZIL ,55369,3,45
1217,BRAZIL ,55376,3,45
1218,BRAZIL ,55377,3,45
1219,BRAZIL ,55378,3,45
1220,BRAZIL ,55379,3,45
1221,BRAZIL ,55386,3,45
1222,BRAZIL ,55387,3,45
1223,BRAZIL ,55388,3,45
1224,BRAZIL ,55389,3,45
1225,BRAZIL ,55396,3,45
1226,BRAZIL ,55397,3,45
1227,BRAZIL ,55398,3,45
1228,BRAZIL ,55399,3,45
1229,BRAZIL ,55416,3,45
1230,BRAZIL ,55417,3,45
1231,BRAZIL ,55418,3,45
1232,BRAZIL ,55419,3,45
1233,BRAZIL ,55426,3,45
1234,BRAZIL ,55427,3,45
1235,BRAZIL ,55428,3,45
1236,BRAZIL ,55429,3,45
1237,BRAZIL ,55436,3,45
1238,BRAZIL ,55437,3,45
1239,BRAZIL ,55438,3,45
1240,BRAZIL ,55439,3,45
1241,BRAZIL ,55446,3,45
1242,BRAZIL ,55447,3,45
1243,BRAZIL ,55448,3,45
1244,BRAZIL ,55449,3,45
1245,BRAZIL ,55456,3,45
1246,BRAZIL ,55457,3,45
1247,BRAZIL ,55458,3,45
1248,BRAZIL ,55459,3,45
1249,BRAZIL ,55466,3,45
1250,BRAZIL ,55467,3,45
1251,BRAZIL ,55468,3,45
1252,BRAZIL ,55469,3,45
1253,BRAZIL ,55476,3,45
1254,BRAZIL ,55477,3,45
1255,BRAZIL ,55478,3,45
1256,BRAZIL ,55479,3,45
1257,BRAZIL ,55486,3,45
1258,BRAZIL ,55487,3,45
1259,BRAZIL ,55488,3,45
1260,BRAZIL ,55489,3,45
1261,BRAZIL ,55496,3,45
1262,BRAZIL ,55497,3,45
1263,BRAZIL ,55498,3,45
1264,BRAZIL ,55499,3,45
1265,BRAZIL ,55516,3,45
1266,BRAZIL ,55517,3,45
1267,BRAZIL ,55518,3,45
1268,BRAZIL ,55519,3,45
1269,BRAZIL ,55526,3,45
1270,BRAZIL ,55527,3,45
1271,BRAZIL ,55528,3,45
1272,BRAZIL ,55529,3,45
1273,BRAZIL ,55536,3,45
1274,BRAZIL ,55537,3,45
1275,BRAZIL ,55538,3,45
1276,BRAZIL ,55539,3,45
1277,BRAZIL ,55546,3,45
1278,BRAZIL ,55547,3,45
1279,BRAZIL ,55548,3,45
1280,BRAZIL ,55549,3,45
1281,BRAZIL ,55556,3,45
1282,BRAZIL ,55557,3,45
1283,BRAZIL ,55558,3,45
1284,BRAZIL ,55559,3,45
1285,BRAZIL ,55566,3,45
1286,BRAZIL ,55567,3,45
1287,BRAZIL ,55568,3,45
1288,BRAZIL ,55569,3,45
1289,BRAZIL ,55576,3,45
1290,BRAZIL ,55577,3,45
1291,BRAZIL ,55578,3,45
1292,BRAZIL ,55579,3,45
1293,BRAZIL ,55586,3,45
1294,BRAZIL ,55587,3,45
1295,BRAZIL ,55588,3,45
1296,BRAZIL ,55589,3,45
1297,BRAZIL ,55596,3,45
1298,BRAZIL ,55597,3,45
1299,BRAZIL ,55598,3,45
1300,BRAZIL ,55599,3,45
1301,BRAZIL ,55616,3,45
1302,BRAZIL ,55617,3,45
1303,BRAZIL ,55618,3,45
1304,BRAZIL ,55619,3,45
1305,BRAZIL ,55626,3,45
1306,BRAZIL ,55627,3,45
1307,BRAZIL ,55628,3,45
1308,BRAZIL ,55629,3,45
1309,BRAZIL ,55636,3,45
1310,BRAZIL ,55637,3,45
1311,BRAZIL ,55638,3,45
1312,BRAZIL ,55639,3,45
1313,BRAZIL ,55646,3,45
1314,BRAZIL ,55647,3,45
1315,BRAZIL ,55648,3,45
1316,BRAZIL ,55649,3,45
1317,BRAZIL ,55656,3,45
1318,BRAZIL ,55657,3,45
1319,BRAZIL ,55658,3,45
1320,BRAZIL ,55659,3,45
1321,BRAZIL ,55666,3,45
1322,BRAZIL ,55667,3,45
1323,BRAZIL ,55668,3,45
1324,BRAZIL ,55669,3,45
1325,BRAZIL ,55676,3,45
1326,BRAZIL ,55677,3,45
1327,BRAZIL ,55678,3,45
1328,BRAZIL ,55679,3,45
1329,BRAZIL ,55686,3,45
1330,BRAZIL ,55687,3,45
1331,BRAZIL ,55688,3,45
1332,BRAZIL ,55689,3,45
1333,BRAZIL ,55696,3,45
1334,BRAZIL ,55697,3,45
1335,BRAZIL ,55698,3,45
1336,BRAZIL ,55699,3,45
1337,BRAZIL ,55716,3,45
1338,BRAZIL ,55717,3,45
1339,BRAZIL ,55718,3,45
1340,BRAZIL ,55719,3,45
1341,BRAZIL ,55726,3,45
1342,BRAZIL ,55727,3,45
1343,BRAZIL ,55728,3,45
1344,BRAZIL ,55729,3,45
1345,BRAZIL ,55736,3,45
1346,BRAZIL ,55737,3,45
1347,BRAZIL ,55738,3,45
1348,BRAZIL ,55739,3,45
1349,BRAZIL ,55746,3,45
1350,BRAZIL ,55747,3,45
1351,BRAZIL ,55748,3,45
1352,BRAZIL ,55749,3,45
1353,BRAZIL ,55756,3,45
1354,BRAZIL ,55757,3,45
1355,BRAZIL ,55758,3,45
1356,BRAZIL ,55759,3,45
1357,BRAZIL ,55766,3,45
1358,BRAZIL ,55767,3,45
1359,BRAZIL ,55768,3,45
1360,BRAZIL ,55769,3,45
1361,BRAZIL ,55776,3,45
1362,BRAZIL ,55777,3,45
1363,BRAZIL ,55778,3,45
1364,BRAZIL ,55779,3,45
1365,BRAZIL ,55786,3,45
1366,BRAZIL ,55787,3,45
1367,BRAZIL ,55788,3,45
1368,BRAZIL ,55789,3,45
1369,BRAZIL ,55796,3,45
1370,BRAZIL ,55797,3,45
1371,BRAZIL ,55798,3,45
1372,BRAZIL ,55799,3,45
1373,BRAZIL ,55816,3,45
1374,BRAZIL ,55817,3,45
1375,BRAZIL ,55818,3,45
1376,BRAZIL ,55819,3,45
1377,BRAZIL ,55826,3,45
1378,BRAZIL ,55827,3,45
1379,BRAZIL ,55828,3,45
1380,BRAZIL ,55829,3,45
1381,BRAZIL ,55836,3,45
1382,BRAZIL ,55837,3,45
1383,BRAZIL ,55838,3,45
1384,BRAZIL ,55839,3,45
1385,BRAZIL ,55846,3,45
1386,BRAZIL ,55847,3,45
1387,BRAZIL ,55848,3,45
1388,BRAZIL ,55849,3,45
1389,BRAZIL ,55856,3,45
1390,BRAZIL ,55857,3,45
1391,BRAZIL ,55858,3,45
1392,BRAZIL ,55859,3,45
1393,BRAZIL ,55866,3,45
1394,BRAZIL ,55867,3,45
1395,BRAZIL ,55868,3,45
1396,BRAZIL ,55869,3,45
1397,BRAZIL ,55876,3,45
1398,BRAZIL ,55877,3,45
1399,BRAZIL ,55878,3,45
1400,BRAZIL ,55879,3,45
1401,BRAZIL ,55886,3,45
1402,BRAZIL ,55887,3,45
1403,BRAZIL ,55888,3,45
1404,BRAZIL ,55889,3,45
1405,BRAZIL ,55896,3,45
1406,BRAZIL ,55897,3,45
1407,BRAZIL ,55898,3,45
1408,BRAZIL ,55899,3,45
1409,BRAZIL ,55916,3,45
1410,BRAZIL ,55917,3,45
1411,BRAZIL ,55918,3,45
1412,BRAZIL ,55919,3,45
1413,BRAZIL ,55926,3,45
1414,BRAZIL ,55927,3,45
1415,BRAZIL ,55928,3,45
1416,BRAZIL ,55929,3,45
1417,BRAZIL ,55936,3,45
1418,BRAZIL ,55937,3,45
1419,BRAZIL ,55938,3,45
1420,BRAZIL ,55939,3,45
1421,BRAZIL ,55946,3,45
1422,BRAZIL ,55947,3,45
1423,BRAZIL ,55948,3,45
1424,BRAZIL ,55949,3,45
1425,BRAZIL ,55956,3,45
1426,BRAZIL ,55957,3,45
1427,BRAZIL ,55958,3,45
1428,BRAZIL ,55959,3,45
1429,BRAZIL ,55966,3,45
1430,BRAZIL ,55967,3,45
1431,BRAZIL ,55968,3,45
1432,BRAZIL ,55969,3,45
1433,BRAZIL ,55976,3,45
1434,BRAZIL ,55977,3,45
1435,BRAZIL ,55978,3,45
1436,BRAZIL ,55979,3,45
1437,BRAZIL ,55986,3,45
1438,BRAZIL ,55987,3,45
1439,BRAZIL ,55988,3,45
1440,BRAZIL ,55989,3,45
1441,BRAZIL ,55996,3,45
1442,BRAZIL ,55997,3,45
1443,BRAZIL ,55998,3,45
1444,BRAZIL ,55999,3,45
1445,BRAZIL ,551181,3,45
1446,BRAZIL ,551182,3,45
1447,BRAZIL ,551281,3,45
1448,BRAZIL ,551381,3,45
1449,BRAZIL ,551481,3,45
1450,BRAZIL ,551581,3,45
1451,BRAZIL ,551681,3,45
1452,BRAZIL ,551781,3,45
1453,BRAZIL ,551881,3,45
1454,BRAZIL ,551981,3,45
1455,BRAZIL ,552181,3,45
1456,BRAZIL ,552281,3,45
1457,BRAZIL ,552481,3,45
1458,BRAZIL ,552781,3,45
1459,BRAZIL ,552881,3,45
1460,BRAZIL ,553191,3,45
1461,BRAZIL ,553291,3,45
1462,BRAZIL ,553391,3,45
1463,BRAZIL ,553491,3,45
